seq known correct t5 t3 mut add mapped amb
hsa-mir-339_hsa-miR-339-5p_18:37_3:0_mut:null_add:T hsa-miR-339-5p True False False True False hsa-miR-339-5p 1
hsa-mir-6737_hsa-miR-6737-5p_5:24_-1:-2_mut:null_add:null hsa-miR-6737-5p True True False False False hsa-miR-6737-5p 1
hsa-mir-569_hsa-miR-569_63:80_2:-1_mut:null_add:A hsa-miR-569 True True False True False hsa-miR-569 1
hsa-mir-1244-1_hsa-miR-1244_58:79_3:-1_mut:null_add:null hsa-miR-1244 True True False False False hsa-miR-1244 3
hsa-mir-4645_hsa-miR-4645-5p_13:27_2:-2_mut:null_add:null hsa-miR-4645-5p True True False False False hsa-miR-4645-5p 1
hsa-mir-7855_hsa-miR-7855-5p_5:23_2:-1_mut:null_add:null hsa-miR-7855-5p True True False False False hsa-miR-7855-5p 1
hsa-mir-520b_hsa-miR-520b_39:60_-2:-1_mut:21C_add:AT hsa-miR-520b True True True True False hsa-miR-520c-3p 3
hsa-mir-582_hsa-miR-582-5p_19:37_3:-1_mut:null_add:null hsa-miR-582-5p True True False False False hsa-miR-582-5p 2
hsa-mir-199b_hsa-miR-199b-5p_24:47_-2:-1_mut:null_add:null hsa-miR-199b-5p True True False False False hsa-miR-199b-5p 1
hsa-mir-6845_hsa-miR-6845-5p_5:23_-1:-1_mut:null_add:null hsa-miR-6845-5p True True False False False hsa-miR-6845-5p 1
hsa-mir-6878_hsa-miR-6878-5p_10:28_4:0_mut:null_add:null hsa-miR-6878-5p True False False False False hsa-miR-6878-5p 1
hsa-mir-4677_hsa-miR-4677-5p_16:32_3:-2_mut:17G_add:null hsa-miR-4677-5p True True True False False hsa-miR-4677-5p 1
hsa-mir-4430_hsa-miR-4430_2:19_-2:-2_mut:null_add:null hsa-miR-4430 True True False False False hsa-miR-4430 1
hsa-mir-6859-3_hsa-miR-6859-5p_9:26_3:-2_mut:null_add:null hsa-miR-6859-5p True True False False False hsa-miR-6859-5p 3
hsa-mir-6823_hsa-miR-6823-5p_7:25_1:-1_mut:null_add:null hsa-miR-6823-5p True True False False False hsa-miR-6823-5p 1
hsa-mir-516b-1_hsa-miR-516b-5p_20:37_4:0_mut:null_add:null hsa-miR-516b-5p True False False False False hsa-miR-516b-5p 2
hsa-mir-27a_hsa-miR-27a-5p_13:30_3:-1_mut:null_add:null hsa-miR-27a-5p True True False False False hsa-miR-27a-5p 1
hsa-mir-3907_hsa-miR-3907_95:113_2:-1_mut:null_add:null hsa-miR-3907 True True False False False hsa-miR-3907 1
hsa-mir-648_hsa-miR-648_17:33_1:-1_mut:null_add:null hsa-miR-648 True True False False False hsa-miR-648 1
hsa-mir-19a_hsa-miR-19a-5p_15:34_1:-1_mut:null_add:AA hsa-miR-19a-5p True True False True False hsa-miR-19a-5p 1
hsa-mir-3925_hsa-miR-3925-5p_16:32_4:-1_mut:null_add:TA hsa-miR-3925-5p True True False True False hsa-miR-3925-5p 1
hsa-mir-6766_hsa-miR-6766-5p_9:28_3:-1_mut:null_add:null hsa-miR-6766-5p True True False False False hsa-miR-6766-5p 1
hsa-mir-548ao_hsa-miR-548ao-5p_22:40_1:-2_mut:null_add:T hsa-miR-548ao-5p True True False True False hsa-miR-548ao-5p 1
hsa-mir-6871_hsa-miR-6871-5p_5:26_-1:-1_mut:null_add:null hsa-miR-6871-5p True True False False False hsa-miR-6871-5p 1
hsa-mir-425_hsa-miR-425-5p_17:35_3:-1_mut:null_add:null hsa-miR-425-5p True True False False False hsa-miR-425-5p 1
hsa-mir-4687_hsa-miR-4687-5p_13:32_1:-1_mut:null_add:null hsa-miR-4687-5p True True False False False hsa-miR-4687-5p 1
hsa-mir-5694_hsa-miR-5694_12:28_3:-1_mut:2A_add:null hsa-miR-5694 True True True False False hsa-miR-5694 1
hsa-mir-4637_hsa-miR-4637_60:80_0:-1_mut:null_add:null hsa-miR-4637 False True False False False hsa-miR-4637 1
hsa-mir-4275_hsa-miR-4275_11:27_0:0_mut:null_add:null hsa-miR-4275 False False False False False hsa-miR-4275 1
hsa-mir-4795_hsa-miR-4795-5p_17:37_-1:-1_mut:21T_add:null hsa-miR-4795-5p True True True False False hsa-miR-4795-5p 2
hsa-mir-3141_hsa-miR-3141_12:27_2:-1_mut:null_add:null hsa-miR-3141 True True False False False hsa-miR-3141 1
hsa-mir-1245b_hsa-miR-1245b-5p_13:28_4:-1_mut:null_add:null hsa-miR-1245b-5p True True False False False hsa-miR-1245b-5p 2
hsa-mir-2117_hsa-miR-2117_49:70_-2:-1_mut:2G_add:null hsa-miR-2117 True True True False False hsa-miR-2117 1
hsa-mir-3179-1_hsa-miR-3179_51:72_-1:-1_mut:19G_add:null hsa-miR-3179 True True True False False hsa-miR-3179 3
hsa-mir-4729_hsa-miR-4729_10:31_0:0_mut:null_add:null hsa-miR-4729 False False False False False hsa-miR-4729 1
hsa-mir-449b_hsa-miR-449b-5p_19:36_3:-1_mut:null_add:null hsa-miR-449b-5p True True False False False hsa-miR-449b-5p 2
hsa-mir-4512_hsa-miR-4512_50:69_1:-1_mut:null_add:ATA hsa-miR-4512 True True False True False hsa-miR-4512 1
hsa-mir-4445_hsa-miR-4445-5p_9:29_1:0_mut:null_add:AAA hsa-miR-4445-5p True False False True False hsa-miR-4445-3p 1
hsa-mir-1233-2_hsa-miR-1233-5p_4:24_0:-1_mut:null_add:A hsa-miR-1233-5p False True False True False hsa-miR-1233-5p 2
hsa-mir-3145_hsa-miR-3145-5p_13:32_1:-1_mut:null_add:null hsa-miR-3145-5p True True False False False hsa-miR-3145-5p 1
hsa-mir-6822_hsa-miR-6822-5p_5:24_-1:-1_mut:null_add:null hsa-miR-6822-5p True True False False False hsa-miR-6822-5p 1
hsa-mir-4501_hsa-miR-4501_5:19_4:-2_mut:null_add:null hsa-miR-4501 True True False False False hsa-miR-4501 1
hsa-mir-148a_hsa-miR-148a-5p_6:26_0:-1_mut:4C_add:null hsa-miR-148a-5p False True True False False hsa-miR-148a-5p 1
hsa-mir-106b_hsa-miR-106b-5p_16:31_4:-1_mut:null_add:null hsa-miR-106b-5p True True False False False hsa-miR-106b-5p 1
hsa-mir-4737_hsa-miR-4737_11:28_1:-1_mut:null_add:null hsa-miR-4737 True True False False False hsa-miR-4737 1
hsa-mir-651_hsa-miR-651-5p_16:36_0:-1_mut:null_add:AT hsa-miR-651-5p False True False True False hsa-miR-651-5p 1
hsa-mir-7848_hsa-miR-7848-3p_68:87_2:-1_mut:5C_add:null hsa-miR-7848-3p True True True False False hsa-miR-7848-3p 1
hsa-mir-3909_hsa-miR-3909_74:91_3:-1_mut:null_add:null hsa-miR-3909 True True False False False hsa-miR-3909 1
hsa-mir-5091_hsa-miR-5091_9:33_-2:0_mut:null_add:null hsa-miR-5091 True False False False False hsa-miR-5091 1
hsa-mir-210_hsa-miR-210-5p_31:48_3:-1_mut:null_add:null hsa-miR-210-5p True True False False False hsa-miR-210-5p 1
hsa-mir-4472-1_hsa-miR-4472_60:73_2:-2_mut:null_add:null hsa-miR-4472 True True False False False hsa-miR-4472 2
hsa-mir-4736_hsa-miR-4736_4:18_3:-1_mut:null_add:A hsa-miR-4736 True True False True False hsa-miR-4736 1
hsa-mir-6750_hsa-miR-6750-5p_10:27_4:-2_mut:null_add:null hsa-miR-6750-5p True True False False False hsa-miR-6750-5p 1
hsa-mir-371b_hsa-miR-371b-5p_10:27_3:-1_mut:18C_add:A hsa-miR-371b-5p True True True True False hsa-miR-371b-5p 2
hsa-mir-4263_hsa-miR-4263_54:73_-2:0_mut:5A_add:null hsa-miR-4263 True False True False False hsa-miR-4263 1
hsa-mir-3179-2_hsa-miR-3179_56:71_4:-2_mut:null_add:AA hsa-miR-3179 True True False True False hsa-miR-3179 3
hsa-mir-3198-1_hsa-miR-3198_50:69_1:-1_mut:null_add:null hsa-miR-3198 True True False False False hsa-miR-3198 2
hsa-mir-4694_hsa-miR-4694-5p_8:31_-2:0_mut:null_add:A hsa-miR-4694-5p True False False True False hsa-miR-4694-5p 1
hsa-mir-4638_hsa-miR-4638-5p_3:21_1:-1_mut:null_add:null hsa-miR-4638-5p True True False False False hsa-miR-4638-5p 1
hsa-mir-6715a_hsa-miR-6715a-3p_47:68_-2:-1_mut:null_add:null hsa-miR-6715a-3p True True False False False hsa-miR-6715a-3p 2
hsa-mir-3201_hsa-miR-3201_1:16_0:-1_mut:null_add:null hsa-miR-3201 False True False False False hsa-miR-3201 1
hsa-mir-4724_hsa-miR-4724-5p_13:32_2:-1_mut:null_add:null hsa-miR-4724-5p True True False False False hsa-miR-4724-5p 1
hsa-mir-363_hsa-miR-363-5p_11:27_4:-1_mut:null_add:null hsa-miR-363-5p True True False False False hsa-miR-363-5p 1
hsa-mir-7973-1_hsa-miR-7973_1:18_0:-2_mut:null_add:null hsa-miR-7973 False True False False False hsa-miR-7973 2
hsa-mir-1253_hsa-miR-1253_24:43_0:-1_mut:null_add:T hsa-miR-1253 False True False True False hsa-miR-1253 1
hsa-mir-599_hsa-miR-599_62:80_1:0_mut:17C_add:AA hsa-miR-599 True False True True False hsa-miR-599 1
hsa-mir-6068_hsa-miR-6068_2:20_1:-1_mut:17A_add:AAT hsa-miR-6068 True True True True False hsa-miR-6068 1
hsa-mir-3621_hsa-miR-3621_16:33_0:-2_mut:16C_add:null hsa-miR-3621 False True True False False hsa-miR-3621 1
hsa-mir-513a-1_hsa-miR-513a-5p_37:53_0:-1_mut:null_add:TT hsa-miR-513a-5p False True False True False hsa-miR-513a-5p 2
hsa-mir-4524b_hsa-miR-4524b-5p_27:48_-2:-1_mut:16G_add:ATA hsa-miR-4524b-5p True True True True False hsa-miR-4524a-3p 2
hsa-mir-3154_hsa-miR-3154_55:74_1:-1_mut:null_add:A hsa-miR-3154 True True False True False hsa-miR-3154 1
hsa-mir-4640_hsa-miR-4640-5p_7:30_-2:-1_mut:null_add:null hsa-miR-4640-5p True True False False False hsa-miR-4640-5p 1
hsa-mir-8057_hsa-miR-8057_13:30_2:-1_mut:null_add:T hsa-miR-8057 True True False True False hsa-miR-8057 1
hsa-mir-3915_hsa-miR-3915_22:40_1:-2_mut:null_add:null hsa-miR-3915 True True False False False hsa-miR-3915 1
hsa-mir-6068_hsa-miR-6068_2:20_1:-1_mut:null_add:ATT hsa-miR-6068 True True False True False hsa-miR-6068 1
hsa-mir-548ba_hsa-miR-548ba_1:21_0:-1_mut:null_add:AAA hsa-miR-548ba False True False True False hsa-miR-548ba 1
hsa-mir-3619_hsa-miR-3619-5p_17:35_1:-2_mut:null_add:T hsa-miR-3619-5p True True False True False hsa-miR-3619-5p 1
hsa-mir-874_hsa-miR-874-5p_10:31_0:-1_mut:null_add:null hsa-miR-874-5p False True False False False hsa-miR-874-5p 1
hsa-mir-7-2_hsa-miR-7-5p_35:53_3:-1_mut:null_add:null hsa-miR-7-5p True True False False False hsa-miR-7-5p 4
hsa-mir-1200_hsa-miR-1200_9:29_0:-1_mut:null_add:null hsa-miR-1200 False True False False False hsa-miR-1200 1
hsa-mir-632_hsa-miR-632_62:78_1:-1_mut:null_add:AT hsa-miR-632 True True False True False hsa-miR-632 1
hsa-mir-3158-1_hsa-miR-3158-5p_16:33_3:0_mut:null_add:null hsa-miR-3158-5p True False False False False hsa-miR-3158-3p 4
hsa-mir-5692b_hsa-miR-5692b_8:27_-2:-2_mut:null_add:null hsa-miR-5692b True True False False False hsa-miR-5692b 2
hsa-mir-6823_hsa-miR-6823-5p_8:25_2:-1_mut:null_add:AT hsa-miR-6823-5p True True False True False hsa-miR-6823-5p 1
hsa-mir-4639_hsa-miR-4639-5p_1:22_0:0_mut:null_add:null hsa-miR-4639-5p False False False False False hsa-miR-4639-5p 1
hsa-mir-6745_hsa-miR-6745_101:122_-2:-1_mut:null_add:null hsa-miR-6745 True True False False False hsa-miR-6745 1
hsa-mir-1468_hsa-miR-1468-5p_13:32_0:-1_mut:null_add:null hsa-miR-1468-5p False True False False False hsa-miR-1468-5p 1
hsa-mir-338_hsa-miR-338-5p_9:26_3:-1_mut:null_add:null hsa-miR-338-5p True True False False False hsa-miR-338-5p 2
hsa-mir-6889_hsa-miR-6889-5p_4:27_-2:-1_mut:null_add:null hsa-miR-6889-5p True True False False False hsa-miR-6889-5p 1
hsa-mir-519d_hsa-miR-519d-5p_19:38_4:-1_mut:null_add:null hsa-miR-519d-5p True True False False False hsa-miR-519d-5p 2
hsa-mir-4753_hsa-miR-4753-5p_14:31_4:0_mut:null_add:null hsa-miR-4753-5p True False False False False hsa-miR-4753-5p 1
hsa-mir-518a-1_hsa-miR-518a-5p_15:32_1:-1_mut:null_add:null hsa-miR-518a-5p True True False False False hsa-miR-527 3
hsa-mir-892b_hsa-miR-892b_45:67_-1:0_mut:null_add:T hsa-miR-892b True False False True False hsa-miR-892b 1
hsa-mir-4800_hsa-miR-4800-5p_13:29_3:-1_mut:null_add:TT hsa-miR-4800-5p True True False True False hsa-miR-4800-5p 1
hsa-mir-5197_hsa-miR-5197-5p_26:49_-1:0_mut:null_add:AT hsa-miR-5197-5p True False False True False hsa-miR-5197-5p 1
hsa-mir-6758_hsa-miR-6758-5p_5:27_-1:-1_mut:null_add:TTT hsa-miR-6758-5p True True False True False hsa-miR-6758-5p 1
hsa-mir-506_hsa-miR-506-5p_35:55_0:-1_mut:null_add:null hsa-miR-506-5p False True False False False hsa-miR-506-5p 1
hsa-mir-4513_hsa-miR-4513_13:35_-1:0_mut:10C_add:A hsa-miR-4513 True False True True False hsa-miR-4513 1
hsa-mir-4422_hsa-miR-4422_15:35_-1:-1_mut:null_add:ATA hsa-miR-4422 True True False True False hsa-miR-4422 1
hsa-mir-6812_hsa-miR-6812-5p_10:29_4:-1_mut:null_add:null hsa-miR-6812-5p True True False False False hsa-miR-6812-5p 1
hsa-mir-513c_hsa-miR-513c-5p_16:34_2:-1_mut:null_add:null hsa-miR-513c-5p True True False False False hsa-miR-513c-5p 1
hsa-mir-1244-2_hsa-miR-1244_54:78_-1:-2_mut:null_add:TTA hsa-miR-1244 True True False True False hsa-miR-1244 3
hsa-mir-6790_hsa-miR-6790-5p_1:22_0:-1_mut:null_add:A hsa-miR-6790-5p False True False True False hsa-miR-6790-5p 1
hsa-mir-6831_hsa-miR-6831-5p_4:24_2:-1_mut:null_add:T hsa-miR-6831-5p True True False True False hsa-miR-6831-5p 1
hsa-mir-3912_hsa-miR-3912-5p_33:48_4:-1_mut:null_add:null hsa-miR-3912-5p True True False False False hsa-miR-3912-5p 1
hsa-mir-4538_hsa-miR-4538_2:21_1:-1_mut:null_add:T hsa-miR-4538 True True False True False hsa-miR-4538 1
hsa-mir-365a_hsa-miR-365a-5p_20:37_4:-1_mut:null_add:null hsa-miR-365a-5p True True False False False hsa-miR-365a-5p 1
hsa-mir-3130-1_hsa-miR-3130-5p_15:32_2:-1_mut:null_add:TA hsa-miR-3130-5p True True False True False hsa-miR-3130-5p 4
hsa-mir-4308_hsa-miR-4308_57:71_3:0_mut:null_add:null hsa-miR-4308 True False False False False hsa-miR-4308 1
hsa-mir-4491_hsa-miR-4491_50:66_4:-1_mut:null_add:null hsa-miR-4491 True True False False False hsa-miR-4491 1
hsa-mir-5698_hsa-miR-5698_9:30_-1:-1_mut:null_add:T hsa-miR-5698 True True False True False hsa-miR-5698 1
hsa-mir-4453_hsa-miR-4453_5:23_0:-1_mut:null_add:null hsa-miR-4453 False True False False False hsa-miR-4453 1
hsa-mir-8056_hsa-miR-8056_51:70_-2:-2_mut:null_add:null hsa-miR-8056 True True False False False hsa-miR-8056 1
hsa-mir-642a_hsa-miR-642a-5p_15:35_-1:-2_mut:null_add:null hsa-miR-642a-5p True True False False False hsa-miR-642b-3p 2
hsa-mir-558_hsa-miR-558_60:78_-1:-1_mut:null_add:null hsa-miR-558 True True False False False hsa-miR-558 1
hsa-mir-6856_hsa-miR-6856-5p_8:28_2:-1_mut:null_add:T hsa-miR-6856-5p True True False True False hsa-miR-6856-5p 1
hsa-mir-4748_hsa-miR-4748_14:29_4:-1_mut:null_add:null hsa-miR-4748 True True False False False hsa-miR-4748 1
hsa-mir-3159_hsa-miR-3159_9:30_-1:-1_mut:null_add:TTT hsa-miR-3159 True True False True False hsa-miR-3159 1
hsa-mir-19a_hsa-miR-19a-5p_15:34_1:-1_mut:null_add:null hsa-miR-19a-5p True True False False False hsa-miR-19a-5p 1
hsa-mir-627_hsa-miR-627-5p_15:36_-1:-1_mut:null_add:AA hsa-miR-627-5p True True False True False hsa-miR-627-5p 1
hsa-mir-181d_hsa-miR-181d-5p_40:57_4:-1_mut:2G_add:null hsa-miR-181d-5p True True True False False hsa-miR-181d-5p 1
hsa-mir-219a-1_hsa-miR-219a-5p_22:41_1:0_mut:null_add:null hsa-miR-219a-5p True False False False False hsa-miR-219b-3p 3
hsa-mir-6877_hsa-miR-6877-5p_7:26_1:-1_mut:null_add:T hsa-miR-6877-5p True True False True False hsa-miR-6877-5p 1
hsa-mir-1245a_hsa-miR-1245a_43:64_-2:-1_mut:7T_add:null hsa-miR-1245a True True True False False hsa-miR-1245b-5p 2
hsa-mir-6748_hsa-miR-6748-5p_8:26_2:-1_mut:null_add:A hsa-miR-6748-5p True True False True False hsa-miR-6748-5p 1
hsa-mir-548u_hsa-miR-548u_53:71_4:0_mut:null_add:null hsa-miR-548u True False False False False hsa-miR-548u 1
hsa-mir-5003_hsa-miR-5003-5p_25:44_2:-1_mut:null_add:null hsa-miR-5003-5p True True False False False hsa-miR-5003-5p 1
hsa-mir-6856_hsa-miR-6856-5p_9:28_3:-1_mut:null_add:TTA hsa-miR-6856-5p True True False True False hsa-miR-6856-5p 1
hsa-mir-200b_hsa-miR-200b-5p_23:42_2:0_mut:null_add:AAA hsa-miR-200b-5p True False False True False hsa-miR-200b-5p 1
hsa-mir-5090_hsa-miR-5090_11:32_0:-1_mut:null_add:null hsa-miR-5090 False True False False False hsa-miR-5090 1
hsa-mir-6081_hsa-miR-6081_58:79_1:-1_mut:null_add:null hsa-miR-6081 True True False False False hsa-miR-6081 1
hsa-mir-4698_hsa-miR-4698_47:70_-2:-1_mut:7G_add:null hsa-miR-4698 True True True False False hsa-miR-4698 1
hsa-mir-6861_hsa-miR-6861-5p_4:27_-2:0_mut:6T_add:null hsa-miR-6861-5p True False True False False hsa-miR-6861-5p 1
hsa-mir-200b_hsa-miR-200b-5p_19:41_-2:-1_mut:null_add:null hsa-miR-200b-5p True True False False False hsa-miR-200b-5p 1
hsa-mir-1973_hsa-miR-1973_26:43_0:-1_mut:null_add:AT hsa-miR-1973 False True False True False hsa-miR-1973 1
hsa-mir-6779_hsa-miR-6779-5p_9:25_3:-1_mut:null_add:null hsa-miR-6779-5p True True False False False hsa-miR-6779-5p 1
hsa-mir-1237_hsa-miR-1237-5p_48:69_-2:-1_mut:null_add:null hsa-miR-1237-5p True True False False False hsa-miR-1237-5p 1
hsa-mir-103b-2_hsa-miR-103b_5:22_4:-1_mut:null_add:ATT hsa-miR-103b True True False True False hsa-miR-103b 5
hsa-mir-1227_hsa-miR-1227-5p_1:17_0:0_mut:null_add:null hsa-miR-1227-5p False False False False False hsa-miR-1227-5p 1
hsa-mir-6810_hsa-miR-6810-5p_4:27_-2:-1_mut:null_add:null hsa-miR-6810-5p True True False False False hsa-miR-6810-5p 1
hsa-mir-4509-1_hsa-miR-4509_21:38_3:-1_mut:null_add:TA hsa-miR-4509 True True False True False hsa-miR-4509 3
hsa-mir-6745_hsa-miR-6745_104:122_1:-1_mut:null_add:T hsa-miR-6745 True True False True False hsa-miR-6745 1
hsa-mir-4773-1_hsa-miR-4773_51:68_3:-1_mut:null_add:null hsa-miR-4773 True True False False False hsa-miR-4773 2
hsa-mir-337_hsa-miR-337-5p_24:41_1:-2_mut:null_add:null hsa-miR-337-5p True True False False False hsa-miR-337-5p 1
hsa-mir-6888_hsa-miR-6888-5p_7:24_1:-1_mut:null_add:null hsa-miR-6888-5p True True False False False hsa-miR-6888-5p 1
hsa-mir-557_hsa-miR-557_61:82_0:-1_mut:null_add:AAT hsa-miR-557 False True False True False hsa-miR-557 1
hsa-mir-620_hsa-miR-620_59:79_-2:-1_mut:null_add:AAT hsa-miR-620 True True False True False hsa-miR-620 1
hsa-mir-19a_hsa-miR-19a-5p_13:34_-1:-1_mut:null_add:null hsa-miR-19a-5p True True False False False hsa-miR-19a-5p 1
hsa-mir-4636_hsa-miR-4636_10:30_0:-1_mut:null_add:T hsa-miR-4636 False True False True False hsa-miR-4636 1
hsa-mir-4692_hsa-miR-4692_38:57_1:-1_mut:null_add:null hsa-miR-4692 True True False False False hsa-miR-4692 1
hsa-mir-1208_hsa-miR-1208_10:30_-2:-1_mut:null_add:null hsa-miR-1208 True True False False False hsa-miR-1208 1
hsa-mir-6793_hsa-miR-6793-5p_7:26_1:-1_mut:null_add:AT hsa-miR-6793-5p True True False True False hsa-miR-6793-5p 1
hsa-mir-6718_hsa-miR-6718-5p_13:30_2:-1_mut:null_add:A hsa-miR-6718-5p True True False True False hsa-miR-6718-5p 1
hsa-mir-4537_hsa-miR-4537_1:21_0:-1_mut:null_add:ATT hsa-miR-4537 False True False True False hsa-miR-4537 1
hsa-let-7f-1_hsa-let-7f-5p_11:27_4:-1_mut:null_add:null hsa-let-7f-5p True True False False False hsa-let-7f-5p 2
hsa-mir-221_hsa-miR-221-5p_24:44_-1:-2_mut:3T_add:null hsa-miR-221-5p True True True False False hsa-miR-221-5p 1
hsa-mir-150_hsa-miR-150-5p_16:35_0:-2_mut:null_add:TA hsa-miR-150-5p False True False True False hsa-miR-150-5p 1
hsa-mir-4801_hsa-miR-4801_62:80_2:-1_mut:null_add:null hsa-miR-4801 True True False False False hsa-miR-4801 1
hsa-mir-4494_hsa-miR-4494_56:72_4:-1_mut:null_add:null hsa-miR-4494 True True False False False hsa-miR-4494 1
hsa-mir-2278_hsa-miR-2278_19:36_3:-1_mut:null_add:A hsa-miR-2278 True True False True False hsa-miR-2278 1
hsa-mir-6738_hsa-miR-6738-5p_5:28_-1:0_mut:2A_add:null hsa-miR-6738-5p True False True False False hsa-miR-6738-5p 1
hsa-mir-369_hsa-miR-369-5p_7:29_-2:-1_mut:null_add:null hsa-miR-369-5p True True False False False hsa-miR-369-5p 1
hsa-mir-181a-1_hsa-miR-181a-5p_22:45_-2:-1_mut:null_add:null hsa-miR-181a-5p True True False False False hsa-miR-181a-5p 1
hsa-mir-3131_hsa-miR-3131_3:25_-1:-1_mut:5G_add:null hsa-miR-3131 True True True False False hsa-miR-3131 1
hsa-mir-6842_hsa-miR-6842-5p_9:26_3:-1_mut:null_add:TA hsa-miR-6842-5p True True False True False hsa-miR-6842-5p 1
hsa-mir-4731_hsa-miR-4731-5p_9:31_-1:0_mut:20G_add:T hsa-miR-4731-5p True False True True False hsa-miR-4731-5p 1
hsa-mir-5704_hsa-miR-5704_12:29_2:-2_mut:null_add:AT hsa-miR-5704 True True False True False hsa-miR-5704 1
hsa-mir-489_hsa-miR-489-5p_16:34_2:-1_mut:null_add:AAT hsa-miR-489-5p True True False True False hsa-miR-489-5p 1
hsa-mir-6868_hsa-miR-6868-5p_6:27_0:0_mut:null_add:null hsa-miR-6868-5p False False False False False hsa-miR-6868-5p 1
hsa-mir-6810_hsa-miR-6810-5p_5:27_-1:-1_mut:null_add:T hsa-miR-6810-5p True True False True False hsa-miR-6810-5p 1
hsa-mir-3186_hsa-miR-3186-5p_15:36_-1:-1_mut:null_add:AAA hsa-miR-3186-5p True True False True False hsa-miR-3186-5p 1
hsa-mir-3157_hsa-miR-3157-5p_12:31_2:0_mut:null_add:null hsa-miR-3157-5p True False False False False hsa-miR-3157-5p 1
hsa-mir-3671_hsa-miR-3671_62:79_2:-2_mut:null_add:A hsa-miR-3671 True True False True False hsa-miR-3671 1
hsa-mir-1289-1_hsa-miR-1289_89:107_3:-1_mut:null_add:null hsa-miR-1289 True True False False False hsa-miR-1289 2
hsa-mir-523_hsa-miR-523-5p_14:36_-2:-1_mut:18A_add:null hsa-miR-523-5p True True True False False hsa-miR-522-5p 5
hsa-mir-212_hsa-miR-212-5p_31:52_0:-1_mut:22G_add:null hsa-miR-212-5p False True True False False hsa-miR-212-5p 1
hsa-mir-7843_hsa-miR-7843-5p_13:32_1:-1_mut:null_add:null hsa-miR-7843-5p True True False False False hsa-miR-7843-5p 1
hsa-mir-4282_hsa-miR-4282_38:56_-2:-1_mut:null_add:null hsa-miR-4282 True True False False False hsa-miR-4282 1
hsa-mir-593_hsa-miR-593-5p_16:38_0:-2_mut:1T_add:null hsa-miR-593-5p False True True False False hsa-miR-593-5p 1
hsa-mir-6820_hsa-miR-6820-5p_4:22_-2:-2_mut:null_add:null hsa-miR-6820-5p True True False False False hsa-miR-6820-5p 1
hsa-mir-1254-2_hsa-miR-1254_4:26_0:-1_mut:null_add:TT hsa-miR-1254 False True False True False hsa-miR-1254 2
hsa-mir-1229_hsa-miR-1229-5p_3:23_2:-1_mut:null_add:null hsa-miR-1229-5p True True False False False hsa-miR-1229-5p 1
hsa-mir-4519_hsa-miR-4519_7:22_1:-1_mut:null_add:null hsa-miR-4519 True True False False False hsa-miR-4519 1
hsa-mir-3926-1_hsa-miR-3926_11:30_0:-1_mut:17G_add:null hsa-miR-3926 False True True False False hsa-miR-3926 2
hsa-mir-8058_hsa-miR-8058_57:78_-1:-1_mut:null_add:null hsa-miR-8058 True True False False False hsa-miR-8058 1
hsa-mir-6762_hsa-miR-6762-5p_5:27_-1:-1_mut:null_add:null hsa-miR-6762-5p True True False False False hsa-miR-6762-5p 1
hsa-mir-4801_hsa-miR-4801_58:81_-2:0_mut:null_add:A hsa-miR-4801 True False False True False hsa-miR-4801 1
hsa-mir-466_hsa-miR-466_51:72_-1:-2_mut:null_add:TTT hsa-miR-466 True True False True False hsa-miR-466 1
hsa-mir-372_hsa-miR-372-5p_7:27_1:-1_mut:4G_add:null hsa-miR-372-5p True True True False False hsa-miR-372-5p 1
hsa-mir-6862-1_hsa-miR-6862-5p_5:26_-1:-1_mut:null_add:A hsa-miR-6862-5p True True False True False hsa-miR-6862-5p 2
hsa-mir-6888_hsa-miR-6888-5p_9:23_3:-2_mut:null_add:null hsa-miR-6888-5p True True False False False hsa-miR-6888-5p 1
